839,0.308152
840,0.270425
841,0.231655
842,0.191954
843,0.151434
844,0.110223
845,0.0685019
846,0.0263704
847,-0.0160489
848,-0.0586304
849,-0.101202
850,-0.143557
851,-0.185659
852,-0.227371
853,-0.268559
854,-0.308992
855,-0.348526
856,-0.387132
857,-0.424693
858,-0.46109
859,-0.496002
860,-0.529421
861,-0.561313
862,-0.591574
863,-0.620107
864,-0.646538
865,-0.67101
866,-0.693474
867,-0.713854
868,-0.73205
869,-0.747732
870,-0.761134
871,-0.772211
872,-0.780923
873,-0.787136
874,-0.790688
875,-0.791799
876,-0.790459
877,-0.786667
878,-0.780272
879,-0.771288
880,-0.759902
881,-0.746144
882,-0.730048
883,-0.711472
884,-0.690584
885,-0.667536
886,-0.642395
887,-0.615233
888,-0.585921
889,-0.554756
890,-0.521857
891,-0.487319
892,-0.451233
893,-0.413568
894,-0.374614
895,-0.334496
896,-0.293337
897,-0.251227
898,-0.208269
899,-0.164681
900,-0.120591
901,-0.0761323
902,-0.0314378
903,0.0133379
904,0.0580349
905,0.102523
906,0.146667
907,0.190305
908,0.233274
909,0.275466
910,0.316759
911,0.35703
912,0.396042
913,0.433746
914,0.470044
915,0.504825
916,0.537991
917,0.569243
918,0.598668
919,0.626179
920,0.651694
921,0.675091
922,0.696145
923,0.714989
924,0.731575
925,0.745862
926,0.757684
927,0.766949
928,0.773813
929,0.778264
930,0.780297
931,0.77972
932,0.7766
933,0.771088
934,0.76321
935,0.753003
936,0.74024
937,0.725167
938,0.707912
939,0.688536
940,0.66711
941,0.643391
942,0.617783
943,0.590379
944,0.561268
945,0.530501
946,0.498
947,0.464121
948,0.428974
949,0.392675
950,0.355241
951,0.31676
952,0.277514
953,0.237624
954,0.197217
955,0.156313
956,0.115083
957,0.0737529
958,0.0324451
959,-0.00871745
960,-0.0496917
961,-0.0902764
962,-0.130309
963,-0.16967
964,-0.208253
965,-0.245971
966,-0.282652
967,-0.3182
968,-0.352511
969,-0.385479
970,-0.416973
971,-0.446924
972,-0.475257
973,-0.501902
974,-0.526761
975,-0.549694
976,-0.570723
977,-0.589805
978,-0.606902
979,-0.621881
980,-0.634708
981,-0.64544
982,-0.654068
983,-0.660592
984,-0.664832
985,-0.666888
986,-0.666848
987,-0.664736
988,-0.660579
989,-0.654143
990,-0.645703
991,-0.635335
992,-0.623097
993,-0.609017
994,-0.592899
995,-0.575099
996,-0.555699
997,-0.534781
998,-0.512329
999,-0.488298
